# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.0820378697814501,3.8567718395262554,4.749256021776118,0.49685575059149206,3.2461136093443503,2.9999999999999627,0.0006934507140504938,0.0,0.1292662582855719,0.0
 1.0879810092023485,3.8761161970242783,4.74942403517341,0.49762399798690105,3.2639430276070454,2.9999999999999627,0.0006551347831633107,0.0,0.12279601448197326,0.0
 1.0938971325556752,3.895477854963101,4.7495924443447155,0.4983504743558733,3.2816913976670254,3.0,0.0006171334879420615,0.0,0.1163009071681635,0.0
 1.0997863844713287,3.914855852207122,4.749761227302588,0.49903539969620564,3.299359153413986,3.0,0.0005794094803241996,0.0,0.10977893300923904,0.0
 1.105648904531287,3.934249227620744,4.749930362059582,0.4996789808931331,3.31694671359386,2.999999999999924,0.0005419390678752442,0.0,0.10322805460011827,0.0
 1.1114848274370082,3.953657020068365,4.750099826628253,0.500281411861487,3.334454482311024,3.000000000000038,0.0005047170296714114,0.0,0.09664620542905611,0.0
 1.1172942831696353,3.973078268414387,4.750269599021155,0.5008428737136535,3.3518828495089052,2.999999999999962,0.0004677312925032052,0.0,0.090031281092651,0.0
 1.123077397143354,3.9925120115232073,4.750439657250844,0.5013635348734122,3.369232191430062,3.000000000000038,0.0004309512479832558,0.0,0.08338114367018538,0.0
 1.1288342903522608,4.011957288259229,4.750609979329875,0.5018435512131579,3.386502871056782,3.0,0.00039436708255868636,0.0,0.07669361914971531,0.0
 1.1345650795110487,4.031413137486849,4.7507805432708015,0.5022830661743294,3.403695238533145,2.9999999999999227,0.0003579580347870676,0.0,0.06996649534315733,0.0
 1.1402698771898268,4.0508785980704705,4.750951327086179,0.5026822108745552,3.420809631569479,2.999999999999961,0.00032169793878251876,0.0,0.0631975196111865,0.0
 1.1459487919433498,4.07035270887449,4.751122308788563,0.5030411042010613,3.437846375830048,2.999999999999961,0.00028560438127817246,0.0,0.0563843984745235,0.0
 1.1516019284349366,4.089834508763311,4.751293466390509,0.5033598529016338,3.454805785304808,2.999999999999961,0.00024961960667048113,0.0,0.049524794287613055,0.0
 1.1572293875553226,4.109323036601331,4.751464777904569,0.5036385516569328,3.471688162665966,2.9999999999999605,0.000213758057564411,0.0,0.042616330260932145,0.0
 1.1628312665366967,4.128817331252952,4.7516362213433005,0.5038772831816849,3.4884937996100884,3.0000000000000395,0.0001779891473725488,0.0,0.03565657401938519,0.0
 1.1684076590621402,4.148316431582572,4.751807774719258,0.5040761182345295,3.505222977186419,3.00000000000004,0.00014228609355255574,0.0,0.028643052240542793,0.0
 1.1739586553706929,4.167819376454592,4.751979416044994,0.5042351157117824,3.5218759661120775,3.00000000000004,0.00010666723753246788,0.0,0.021573241461133447,0.0
 1.179484342358239,4.187325204733411,4.752151123333068,0.5043543226914033,3.538453027074716,2.99999999999996,0.00007104574412700263,0.0,0.014444558370229874,0.0
 1.1849848036744128,4.206832955283431,4.752322874596031,0.5044337744259481,3.554954411023237,3.0,0.00003554523436647631,0.0,0.007244048060224018,0.0
 1.1904679254497281,4.226341666969051,4.752494647846439,0.5044734944236086,3.5612354887963864,1.1455295050032077,0,0.0,0.0,0.0
 1.1959589114716431,4.245850378654671,4.752666421096848,0.5044734944236086,3.544762530730641,-3.0000000000000404,-0.00003554523436647753,0.0,-0.00720041251952033,0.0
 1.2014752617539803,4.2653581292046905,4.7528381723598105,0.5044337744259735,3.5282134798836298,-2.9999999999999596,-0.00007104574412700263,0.0,-0.0143368117304458,0.0
 1.2070170611504827,4.284863957483511,4.753009879647884,0.5043543226913779,3.5115880816941223,-3.00000000000008,-0.00010666723753246425,0.0,-0.021411850447634703,0.0
 1.2125843977936686,4.304366902355531,4.75318152097362,0.5042351157117824,3.4948860717645647,-3.0,-0.00014228609355255095,0.0,-0.02842811745433221,0.0
 1.2181773631925839,4.323866002685151,4.753353074349578,0.504076118234504,3.478107175567819,-2.9999999999999605,-0.00017798914737255487,0.0,-0.03538815687595658,0.0
 1.223796052334567,4.343360297336771,4.75352451778831,0.5038772831817103,3.46125110814187,-2.999999999999921,-0.00021375805756441096,0.0,-0.04229445305610949,0.0
 1.2294405637912262,4.362848825174792,4.7536958293023694,0.503638551656882,3.4443175737718925,-2.9999999999999605,-0.0002496196066704811,0.0,-0.04914943989305185,0.0
 1.2351109998288237,4.382330625063611,4.753866986904315,0.5033598529016847,3.4273062656591002,-3.0,-0.0002856043812781822,0.0,-0.05595551027414085,0.0
 1.2408074665232958,4.401804735867632,4.754037968606699,0.5030411042010359,3.4102168655756837,-3.000000000000039,-0.0003216979387825188,0.0,-0.06271500106098786,0.0
 1.2465300738801246,4.421270196451252,4.754208752422077,0.5026822108745806,3.393049043505197,-3.0,-0.0003579580347870676,0.0,-0.06943020980127865,0.0
 1.2522789359593145,4.440726045678874,4.7543793163630035,0.502283066174304,3.375802457267627,-3.0000000000000773,-0.000394376645638888,0.0,-0.07610338931026317,0.0
 1.2580541710057225,4.460171322414894,4.754549638442034,0.5018435512132089,3.3584767521284027,-3.000000000000077,-0.0004309512479832558,0.0,-0.0827367512652712,0.0
 1.263855901585021,4.479605065523716,4.754719696671724,0.5013635348733613,3.3410715603905072,-2.999999999999962,-0.0004677312925032051,0.0,-0.08933246615753963,0.0
 1.2696842547255711,4.499026313869736,4.754889469064626,0.500842873713679,3.3235865009688563,-3.000000000000114,-0.0005047170296714114,0.0,-0.0958926659277473,0.0
 1.275539362066527,4.5184341063173585,4.755058933633296,0.5002814118614616,3.306021178945989,-2.9999999999999623,-0.0005419390678752349,0.0,-0.10241944554192205,0.0
 1.2814213600124775,4.53782748173098,4.7552280683902906,0.4996789808931586,3.288375185108137,-3.0000000000000377,-0.0005794094803241796,0.0,-0.10891486585785679,0.0
 1.287330389894989,4.5572054789750025,4.755396851348163,0.4990353996961548,3.270648095460602,-3.000000000000075,-0.000617139675829519,0.0,-0.11538094888611877,0.0
 1.2932665981413958,4.576567136913824,4.755565260519468,0.49835047435589874,3.252839470721382,-2.9999999999999627,-0.0006551406273369492,0.0,-0.12181968677430453,0.0
 1.2992301364512437,4.595911494411847,4.755733273916761,0.4976239979869265,3.2349488557918384,-2.9999999999999627,-0.0006934507140505177,0.0,-0.12823303650534149,0.0
 1.3052211619807879,4.615237590333469,4.755900869552597,0.49685575059149206,3.216975779203206,-3.0,-0.0007320710589402917,0.0,-0.13462292684408594,0.0
 1.311239837535993,4.634544463543092,4.7560680254395304,0.49604549887252536,3.198919752537591,-2.9999999999999263,-0.0007710295477805169,0.0,-0.1409912535208666,0.0
 1.317286331774498,4.6538311529051155,4.7562347195901165,0.4951929960704319,3.180780269822076,-2.999999999999963,-0.0008103508866689843,0.0,-0.1473398833210173,0.0
 1.3233608194170485,4.673096697283939,4.75640093001691,0.4942979817699435,3.162556806894425,-2.9999999999999636,-0.0008500390471814995,0.0,-0.15367065529991503,0.0
 1.3294634814689266,4.6923401355439625,4.756566634732466,0.4933601816933575,3.144248820738791,-3.0,-0.000890129850072711,0.0,-0.15998538120064604,0.0
 1.335594505451946,4.711560506549588,4.756731811749338,0.4923793074842838,3.125855748789732,-3.0000000000000724,-0.0009306299449970883,0.0,-0.1662858422310659,0.0
 1.3417540856476142,4.730756849165212,4.756896439080084,0.49135505650365735,3.107377008202727,-3.000000000000072,-0.0009715710236532776,0.0,-0.172573799313616,0.0
 1.347942423352114,4.749928202255237,4.757060494737256,0.4902871115545561,3.0888119950892277,-3.0,-0.0010129701705126632,0.0,-0.17885098192999316,0.0
 1.3541597271437886,4.7690736046840625,4.757223956733409,0.489175140666458,3.070160083714204,-2.9999999999999645,-0.001054847553328852,0.0,-0.18511909603890908,0.0
 1.360406213163871,4.788192095316089,4.757386803081099,0.4880187968210007,3.0514206256539564,-3.000000000000071,-0.0010972259470286966,0.0,-0.1913798244616848,0.0
 1.3666821054112468,4.807282713015715,4.757549011792881,0.4868177176643575,3.032592948911829,-3.0000000000000355,-0.001140133862476477,0.0,-0.19763482469850113,0.0
 1.3729876360520976,4.826344496647342,4.75771056088131,0.4855715252215219,3.013676356989276,-3.000000000000035,-0.0011835843192066862,0.0,-0.20388572791358822,0.0
 1.379323045745326,4.845376485075368,4.757871428358939,0.4842798256045872,2.994670127909591,-2.999999999999965,-0.0012276101988751046,0.0,-0.21013414344317555,0.0
 1.3856885839847386,4.864377717164196,4.758031592238326,0.4829422086790935,2.975573513191353,-3.000000000000035,-0.001272232607445965,0.0,-0.21638165837722778,0.0
 1.3920845094590242,4.883347231778224,4.758191030532022,0.4815582477181104,2.956385736768496,-3.0000000000000693,-0.0013174781393502826,0.0,-0.22262982965978348,0.0
 1.3985110904306488,4.902284067781853,4.7583497212525865,0.4801274990911028,2.9371059938536224,-2.9999999999999654,-0.0013633721465484956,0.0,-0.22888019991345085,0.0
 1.4049686051348662,4.921187264039482,4.75850764241257,0.4786495018346575,2.9177334497409704,-2.999999999999966,-0.0014099389770668405,0.0,-0.23513427677066429,0.0
 1.4114573422001406,4.940055859415511,4.75866477202453,0.47712377733765915,2.8982672385451473,-2.999999999999966,-0.001457210707739697,0.0,-0.24139355302936466,0.0
 1.417977601091366,4.9588888927743415,4.75882108810102,0.47554982887723496,2.878706461871471,-3.0,-0.001505215123769628,0.0,-0.24765948957847714,0.0
 1.424529692577386,4.977685402980372,4.758976568654596,0.47392714124413576,2.859050187413411,-3.0000000000000338,-0.001553976340562001,0.0,-0.25393352692332205,0.0
 1.4311139392244248,4.996444428898004,4.759131191697812,0.47225518027092017,2.839297447472295,-2.9999999999999662,-0.0016035311153689514,0.0,-0.2602170762278434,0.0
